set	origin_ATAC	origin_chIP	context	context_id	is_matched	tf_name	db_id_ATAC	db_id_chIP
train	ENCODE	ENCODE	K562	165	TRUE	TCF12	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF681IAE;ENCFF723DZK;ENCFF905MGY;ENCFF982LCY
train	ENCODE	ENCODE	K562	165	TRUE	NFE2	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF688VET;ENCFF969HIU
train	ENCODE	ENCODE	K562	165	TRUE	PHF8	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF689YMY;ENCFF752SKP
train	ENCODE	ENCODE	K562	165	TRUE	PTBP1	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF690KOY;ENCFF881QKR
train	ENCODE	ENCODE	K562	165	TRUE	STAT5B	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF691FER;ENCFF944SVK
train	ENCODE	ENCODE	K562	165	TRUE	ZNF175	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF692LRP;ENCFF753WGN
train	ENCODE	ENCODE	K562	165	TRUE	TCF7L2	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF697NMX;ENCFF721NCH
train	ENCODE	ENCODE	K562	165	TRUE	ATF1	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF705LAM;ENCFF711PGY
train	ENCODE	ENCODE	K562	165	TRUE	NR1H2	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF708JSI;ENCFF976ESX
train	ENCODE	ENCODE	K562	165	TRUE	ZNF717	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF709CHZ;ENCFF733OHK
train	ENCODE	ENCODE	K562	165	TRUE	TAF7	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF709RMS;ENCFF980WAH
train	ENCODE	ENCODE	K562	165	TRUE	ZHX1	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF711BCM;ENCFF947YDE
train	ENCODE	ENCODE	K562	165	TRUE	ARID1B	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF720DPW;ENCFF894BYL
train	ENCODE	ENCODE	K562	165	TRUE	JUN	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF721AJT;ENCFF947ENR
train	ENCODE	ENCODE	K562	165	TRUE	CHD7	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF722UJW
train	ENCODE	ENCODE	K562	165	TRUE	ZNF57	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF725SUA;ENCFF993FBR
train	ENCODE	ENCODE	K562	165	TRUE	VEZF1	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF727EYI;ENCFF941XAL
train	ENCODE	ENCODE	K562	165	TRUE	GABPB2	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF730DLF;ENCFF792PHG
train	ENCODE	ENCODE	K562	165	TRUE	CREB1	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF731OHW;ENCFF977BLL
train	ENCODE	ENCODE	K562	165	TRUE	AGO1	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF743ILZ;ENCFF825QGS
train	ENCODE	ENCODE	K562	165	TRUE	RBM15	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF745XJN;ENCFF786ZKS
train	ENCODE	ENCODE	K562	165	TRUE	EZH2	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF748NKP;ENCFF891KQL
train	ENCODE	ENCODE	K562	165	TRUE	ELF4	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF756WPQ;ENCFF924UYK
train	ENCODE	ENCODE	K562	165	TRUE	PHF21A	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF764AVZ;ENCFF940HDU
train	ENCODE	ENCODE	K562	165	TRUE	BRD9	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF764UII;ENCFF859VVZ
train	ENCODE	ENCODE	K562	165	TRUE	MAX	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF776CUK;ENCFF833YNQ;ENCFF922DMX;ENCFF947ANW
train	ENCODE	ENCODE	K562	165	TRUE	PURB	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF776DWT;ENCFF954XCS
train	ENCODE	ENCODE	K562	165	TRUE	ZNF347	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF777SGK;ENCFF824SDK
train	ENCODE	ENCODE	K562	165	TRUE	ZNF280A	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF784YOC;ENCFF808QLD
train	ENCODE	ENCODE	K562	165	TRUE	ZNF257	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF793UCM;ENCFF859MFD
train	ENCODE	ENCODE	K562	165	TRUE	GTF2I	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF808TEY;ENCFF997ZPW
train	ENCODE	ENCODE	K562	165	TRUE	FOXP4	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF820EXX;ENCFF877ISB
train	ENCODE	ENCODE	K562	165	TRUE	SIRT6	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF821XJU;ENCFF830MPB;ENCFF869XSK
train	ENCODE	ENCODE	K562	165	TRUE	ZNF143	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF838PHH;ENCFF885VGD
train	ENCODE	ENCODE	K562	165	TRUE	RBM17	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF839PWE;ENCFF981CXF
train	ENCODE	ENCODE	K562	165	TRUE	GTF2E2	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF845IAY;ENCFF940GOK
train	ENCODE	ENCODE	K562	165	TRUE	CEBPZ	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF847LSZ;ENCFF884XYN
train	ENCODE	ENCODE	K562	165	TRUE	ZNF140	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF857APQ;ENCFF863ZXQ
train	ENCODE	ENCODE	K562	165	TRUE	FOXJ3	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF858KYB;ENCFF962ODK
train	ENCODE	ENCODE	K562	165	TRUE	GATAD2A	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF858SVG;ENCFF913WYR
train	ENCODE	ENCODE	K562	165	TRUE	XRCC5	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF862OVS;ENCFF915GSL
train	ENCODE	ENCODE	K562	165	TRUE	NSD2	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF862UUR
train	ENCODE	ENCODE	K562	165	TRUE	RREB1	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF862YIV;ENCFF984JAA
train	ENCODE	ENCODE	K562	165	TRUE	GATA1	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF864JYB;ENCFF893OZG
train	ENCODE	ENCODE	K562	165	TRUE	CHCHD3	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF873BXT;ENCFF913AUK
train	ENCODE	ENCODE	K562	165	TRUE	HBP1	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF889GWZ;ENCFF899ZXX
train	ENCODE	ENCODE	K562	165	TRUE	ZNF146	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF932FVX
train	ENCODE	ENCODE	K562	165	TRUE	ZBTB11	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF936GRC;ENCFF948QEN
train	ENCODE	ENCODE	K562	165	TRUE	ZKSCAN3	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF942IAK;ENCFF958DZY
train	ENCODE	ENCODE	K562	165	TRUE	ZNF586	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF964JFI;ENCFF964RVF
train	ENCODE	ENCODE	Left_Lung_Tissue_Female_Child_(16_Years)	167	TRUE	CTCF	ENCFF718QIK	ENCFF673YZF
train	ENCODE	ENCODE	Lower_Lobe_of_Left_Lung_Tissue	169	TRUE	CTCF	ENCFF517CVR	ENCFF887BKS
train	ENCODE	ENCODE	Lower_Lobe_of_Left_Lung_Tissue_Male_Adult_(60_Years)	170	TRUE	CTCF	ENCFF517CVR	ENCFF711KWX
train	ENCODE	ENCODE	Lower_Lobe_of_Right_Lung_Tissue_Male_Adult_(60_Years)	171	TRUE	CTCF	ENCFF154GTM	ENCFF183WDD
train	ENCODE	ENCODE	MCF_7	173	TRUE	YBX1	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF002SOM;ENCFF386CCO
train	ENCODE	ENCODE	MCF_7	173	TRUE	CLOCK	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF003WDM;ENCFF207TMU;ENCFF258QMK;ENCFF973EYQ
train	ENCODE	ENCODE	MCF_7	173	TRUE	SP1	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF007UBL;ENCFF402AXD
train	ENCODE	ENCODE	MCF_7	173	TRUE	CTCF	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF010ITE;ENCFF078JZO;ENCFF126ROW;ENCFF128ARJ;ENCFF166CWT;ENCFF171WDH;ENCFF426TBZ;ENCFF433QLR;ENCFF459FZT;ENCFF613LWE;ENCFF715YTA;ENCFF843QSK;ENCFF942WIC;ENCFF952NRN
train	ENCODE	ENCODE	MCF_7	173	TRUE	ZNF574	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF011AHZ;ENCFF992ZKX
train	ENCODE	ENCODE	MCF_7	173	TRUE	NONO	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF011EOL;ENCFF895AUW
train	ENCODE	ENCODE	MCF_7	173	TRUE	JUND	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF011ZXF;ENCFF904TDY
train	ENCODE	ENCODE	MCF_7	173	TRUE	HES1	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF013LRV;ENCFF882YLY
train	ENCODE	ENCODE	MCF_7	173	TRUE	PKNOX1	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF021HDA;ENCFF303OUZ
train	ENCODE	ENCODE	MCF_7	173	TRUE	MSX2	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF024IQG;ENCFF561NXW
train	ENCODE	ENCODE	MCF_7	173	TRUE	SRF	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF024RQX;ENCFF045BRA
train	ENCODE	ENCODE	MCF_7	173	TRUE	PML	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF028LNR;ENCFF099QSQ
train	ENCODE	ENCODE	MCF_7	173	TRUE	OVOL1	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF037FHJ;ENCFF264ODY
train	ENCODE	ENCODE	MCF_7	173	TRUE	HSF1	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF039AAW;ENCFF777ILH
train	ENCODE	ENCODE	MCF_7	173	TRUE	MTA2	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF041MLF;ENCFF170NEF
train	ENCODE	ENCODE	MCF_7	173	TRUE	HDGF	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF047JJB;ENCFF667IMH
train	ENCODE	ENCODE	MCF_7	173	TRUE	CSDE1	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF050VWK;ENCFF337KAR
train	ENCODE	ENCODE	MCF_7	173	TRUE	EP300	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF081XKA;ENCFF264QTE
train	ENCODE	ENCODE	MCF_7	173	TRUE	CEBPB	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF093TVZ;ENCFF623VYN
train	ENCODE	ENCODE	MCF_7	173	TRUE	ESR1	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF096TPC;ENCFF178GXA
train	ENCODE	ENCODE	MCF_7	173	TRUE	NR2F2	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF101AUO;ENCFF158DTW
train	ENCODE	ENCODE	MCF_7	173	TRUE	SUZ12	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF106LSE;ENCFF245UAM
train	ENCODE	ENCODE	MCF_7	173	TRUE	BRCA2	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF107MSI;ENCFF938QEC
train	ENCODE	ENCODE	MCF_7	173	TRUE	ZBTB40	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF110GTD;ENCFF970GDB
train	ENCODE	ENCODE	MCF_7	173	TRUE	RCOR1	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF110JEB;ENCFF419WXJ
train	ENCODE	ENCODE	MCF_7	173	TRUE	GATA3	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF117BRW;ENCFF275GTG;ENCFF301PJG;ENCFF473WTW;ENCFF495QSX;ENCFF840JMH;ENCFF841ZTL;ENCFF909TEB
train	ENCODE	ENCODE	MCF_7	173	TRUE	ARID3A	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF117HLT;ENCFF306TJU
train	ENCODE	ENCODE	MCF_7	173	TRUE	TARDBP	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF119DYZ;ENCFF471VOO
train	ENCODE	ENCODE	MCF_7	173	TRUE	RFX1	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF123DSC;ENCFF345MMO;ENCFF459TOQ;ENCFF774CAR
train	ENCODE	ENCODE	MCF_7	173	TRUE	ZNF8	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF123NDU;ENCFF652YEK
train	ENCODE	ENCODE	MCF_7	173	TRUE	HDAC2	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF125PNG;ENCFF966JGY
train	ENCODE	ENCODE	MCF_7	173	TRUE	POLR2A	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF126AJL;ENCFF478SVH;ENCFF896DNF;ENCFF921DPL
train	ENCODE	ENCODE	MCF_7	173	TRUE	EGR1	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF133GLV;ENCFF904MZD
train	ENCODE	ENCODE	MCF_7	173	TRUE	CREB1	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF142BHB;ENCFF167JLX;ENCFF230CPK;ENCFF277JYZ
train	ENCODE	ENCODE	MCF_7	173	TRUE	FOXA1	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF147UOL;ENCFF474YCT
train	ENCODE	ENCODE	MCF_7	173	TRUE	ZNF507	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF149CFX;ENCFF342KMN
train	ENCODE	ENCODE	MCF_7	173	TRUE	FOSL2	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF158FOX;ENCFF978WRQ
train	ENCODE	ENCODE	MCF_7	173	TRUE	KLF4	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF158OLY;ENCFF429OUG
train	ENCODE	ENCODE	MCF_7	173	TRUE	ZNF217	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF162ATN;ENCFF279RSO;ENCFF447IOK;ENCFF490URV;ENCFF819JED;ENCFF836JGM
train	ENCODE	ENCODE	MCF_7	173	TRUE	RAD51	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF163AAN;ENCFF312UVW
train	ENCODE	ENCODE	MCF_7	173	TRUE	ESRRA	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF164HJK;ENCFF312KTE;ENCFF519IPL;ENCFF739WDB
train	ENCODE	ENCODE	MCF_7	173	TRUE	ZNF227	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF167QQG;ENCFF449YOO
train	ENCODE	ENCODE	MCF_7	173	TRUE	SPDEF	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF173WWC;ENCFF796OZU
train	ENCODE	ENCODE	MCF_7	173	TRUE	SREBF1	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF181YGP;ENCFF501ZDC
train	ENCODE	ENCODE	MCF_7	173	TRUE	ZBTB1	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF185CCS;ENCFF877PEN
train	ENCODE	ENCODE	MCF_7	173	TRUE	LARP7	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF186QWC;ENCFF687TPV
train	ENCODE	ENCODE	MCF_7	173	TRUE	GABPA	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF191VTH;ENCFF613CPH
train	ENCODE	ENCODE	MCF_7	173	TRUE	MBD2	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF196SQZ;ENCFF589TNT
train	ENCODE	ENCODE	MCF_7	173	TRUE	DPF2	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF203EQY;ENCFF267DCC
train	ENCODE	ENCODE	MCF_7	173	TRUE	SIN3A	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF210SSI;ENCFF224YXL;ENCFF381ZTK;ENCFF614ALE
train	ENCODE	ENCODE	MCF_7	173	TRUE	GATAD2B	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF224DTJ;ENCFF311KRS;ENCFF634TJU;ENCFF929RYC
train	ENCODE	ENCODE	MCF_7	173	TRUE	HCFC1	ENCFF607OSL;ENCFF772EFK;ENCFF607OSL;ENCFF772EFK	ENCFF227EAW;ENCFF332NFC
